temps,x,y
0.9234,0.8865587029419577,-0.46293042368334114
0.9235,0.8868491560623973,-0.4623733720826137
0.9236,0.8871392592213624,-0.46181613802372407
0.9237,0.8874290123041907,-0.4612587217264679
0.9238,0.8877184151963581,-0.460701123410713
0.9239,0.8880074677834785,-0.4601433432963991
0.9240,0.8882961699513039,-0.4595853816035379
0.9241,0.8885845215857242,-0.459027238552213
0.9242,0.8888725225727677,-0.4584689143625797
0.9243,0.8891601727986008,-0.45791040925486504
0.9244,0.889447472149528,-0.4573517234493676
0.9245,0.8897344205119923,-0.4567928571664575
0.9246,0.8900210177725747,-0.45623381062657636
0.9247,0.890307263817995,-0.455674584050237
0.9248,0.890593158535111,-0.45511517765802345
0.9249,0.8908787018109193,-0.45455559167059106
0.9250,0.8911638935325549,-0.4539958263086662
0.9251,0.8914487335872913,-0.45343588179304617
0.9252,0.8917332218625404,-0.45287575834459926
0.9253,0.8920173582458533,-0.4523154561842645
0.9254,0.8923011426249191,-0.45175497553305166
0.9255,0.8925845748875662,-0.4511943166120411
0.9256,0.8928676549217613,-0.45063347964238387
0.9257,0.8931503826156104,-0.45007246484530133
0.9258,0.893432757857358,-0.4495112724420854
0.9259,0.8937147805353876,-0.44894990265409807
0.9260,0.8939964505382216,-0.4483883557027717
0.9261,0.8942777677545217,-0.44782663180960863
0.9262,0.8945587320730883,-0.4472647311961814
0.9263,0.894839343382861,-0.44670265408413234
0.9264,0.8951196015729184,-0.44614040069517374
0.9265,0.8953995065324785,-0.4455779712510876
0.9266,0.8956790581508983,-0.44501536597372565
0.9267,0.8959582563176743,-0.4444525850850091
0.9268,0.8962371009224421,-0.44388962880692884
0.9269,0.8965155918549768,-0.443326497361545
0.9270,0.8967937290051926,-0.44276319097098715
0.9271,0.8970715122631435,-0.4421997098574541
0.9272,0.8973489415190228,-0.4416360542432138
0.9273,0.8976260166631632,-0.4410722243506032
0.9274,0.8979027375860373,-0.4405082204020284
0.9275,0.8981791041782571,-0.4399440426199642
0.9276,0.8984551163305741,-0.43937969122695436
0.9277,0.8987307739338798,-0.43881516644561125
0.9278,0.8990060768792052,-0.4382504684986159
0.9279,0.8992810250577212,-0.4376855976087179
0.9280,0.8995556183607386,-0.43712055399873534
0.9281,0.8998298566797078,-0.4365553378915546
0.9282,0.9001037399062195,-0.43598994951013037
0.9283,0.900377267932004,-0.43542438907748554
0.9284,0.9006504406489317,-0.43485865681671115
0.9285,0.9009232579490132,-0.43429275295096614
0.9286,0.9011957197243989,-0.4337266777034775
0.9287,0.9014678258673796,-0.43316043129753995
0.9288,0.9017395762703861,-0.4325940139565161
0.9289,0.9020109708259896,-0.4320274259038361
0.9290,0.9022820094269012,-0.4314606673629977
0.9291,0.9025526919659725,-0.43089373855756624
0.9292,0.9028230183361957,-0.43032663971117435
0.9293,0.903092988430703,-0.42975937104752204
0.9294,0.9033626021427671,-0.4291919327903765
0.9295,0.9036318593658013,-0.4286243251635721
0.9296,0.9039007599933593,-0.42805654839101015
0.9297,0.9041693039191354,-0.4274886026966591
0.9298,0.9044374910369645,-0.4269204883045542
0.9299,0.904705321240822,-0.4263522054387974
0.9300,0.9049727944248243,-0.4257837543235575
0.9301,0.905239910483228,-0.4252151351830697
0.9302,0.9055066693104311,-0.42464634824163594
0.9303,0.9057730708009719,-0.42407739372362446
0.9304,0.9060391148495297,-0.42350827185346995
0.9305,0.9063048013509247,-0.4229389828556732
0.9306,0.9065701302001181,-0.42236952695480134
0.9307,0.906835101292212,-0.4217999043754874
0.9308,0.9070997145224495,-0.4212301153424306
0.9309,0.9073639697862148,-0.42066016008039586
0.9310,0.9076278669790331,-0.4200900388142141
0.9311,0.9078914059965708,-0.4195197517687818
0.9312,0.9081545867346356,-0.41894929916906126
0.9313,0.9084174090891761,-0.41837868124008015
0.9314,0.9086798729562825,-0.4178078982069317
0.9315,0.9089419782321861,-0.4172369502947745
0.9316,0.9092037248132597,-0.4166658377288323
0.9317,0.9094651125960174,-0.41609456073439427
0.9318,0.9097261414771145,-0.41552311953681453
0.9319,0.9099868113533481,-0.4149515143615123
0.9320,0.9102471221216568,-0.4143797454339716
0.9321,0.9105070736791205,-0.41380781297974145
0.9322,0.9107666659229608,-0.41323571722443553
0.9323,0.9110258987505411,-0.41266345839373214
0.9324,0.9112847720593662,-0.41209103671337427
0.9325,0.9115432857470828,-0.4115184524091693
0.9326,0.9118014397114792,-0.410945705706989
0.9327,0.9120592338504857,-0.41037279683276956
0.9328,0.9123166680621744,-0.40979972601251125
0.9329,0.912573742244759,-0.4092264934722786
0.9330,0.9128304562965953,-0.4086530994382
0.9331,0.9130868101161812,-0.408079544136468
0.9332,0.9133428036021564,-0.4075058277933389
0.9333,0.9135984366533026,-0.4069319506351327
0.9334,0.9138537091685438,-0.40635791288823325
0.9335,0.9141086210469459,-0.40578371477908787
0.9336,0.914363172187717,-0.4052093565342075
0.9337,0.9146173624902075,-0.4046348383801663
0.9338,0.9148711918539101,-0.40406016054360194
0.9339,0.9151246601784594,-0.4034853232512153
0.9340,0.9153777673636326,-0.40291032672977034
0.9341,0.9156305133093493,-0.40233517120609413
0.9342,0.9158828979156715,-0.40175985690707666
0.9343,0.9161349210828033,-0.4011843840596709
0.9344,0.9163865827110916,-0.40060875289089243
0.9345,0.9166378827010259,-0.40003296362781976
0.9346,0.9168888209532379,-0.39945701649759385
0.9347,0.9171393973685021,-0.39888091172741824
0.9348,0.9173896118477357,-0.3983046495445589
0.9349,0.9176394642919984,-0.3977282301763442
0.9350,0.9178889546024928,-0.3971516538501646
0.9351,0.918138082680564,-0.3965749207934729
0.9352,0.9183868484277,-0.39599803123378385
0.9353,0.9186352517455318,-0.3954209853986743
0.9354,0.9188832925358332,-0.3948437835157829
0.9355,0.9191309707005207,-0.3942664258128102
0.9356,0.919378286141654,-0.39368891251751836
0.9357,0.9196252387614354,-0.3931112438577313
0.9358,0.9198718284622108,-0.39253342006133424
0.9359,0.9201180551464687,-0.39195544135627414
0.9360,0.9203639187168409,-0.3913773079705592
0.9361,0.9206094190761022,-0.3907990201322588
0.9362,0.9208545561271707,-0.3902205780695036
0.9363,0.9210993297731078,-0.38964198201048533
0.9364,0.921343739917118,-0.38906323218345673
0.9365,0.9215877864625492,-0.38848432881673145
0.9366,0.9218314693128925,-0.38790527213868387
0.9367,0.9220747883717824,-0.38732606237774925
0.9368,0.9223177435429968,-0.3867466997624234
0.9369,0.9225603347304573,-0.38616718452126264
0.9370,0.9228025618382286,-0.38558751688288384
0.9371,0.9230444247705193,-0.3850076970759642
0.9372,0.9232859234316811,-0.38442772532924124
0.9373,0.9235270577262099,-0.38384760187151257
0.9374,0.9237678275587446,-0.38326732693163595
0.9375,0.9240082328340683,-0.38268690073852923
0.9376,0.9242482734571075,-0.3821063235211701
0.9377,0.9244879493329325,-0.38152559550859605
0.9378,0.9247272603667576,-0.3809447169299044
0.9379,0.9249662064639406,-0.380363688014252
0.9380,0.9252047875299834,-0.37978250899085547
0.9381,0.9254430034705317,-0.3792011800889906
0.9382,0.9256808541913751,-0.37861970153799285
0.9383,0.9259183395984475,-0.37803807356725677
0.9384,0.9261554595978264,-0.3774562964062362
0.9385,0.9263922140957335,-0.376874370284444
0.9386,0.9266286029985346,-0.37629229543145215
0.9387,0.9268646262127396,-0.37571007207689155
0.9388,0.9271002836450026,-0.37512770045045185
0.9389,0.9273355752021221,-0.37454518078188154
0.9390,0.9275705007910403,-0.3739625133009877
0.9391,0.9278050603188442,-0.373379698237636
0.9392,0.928039253692765,-0.3727967358217506
0.9393,0.9282730808201779,-0.372213626283314
0.9394,0.9285065416086029,-0.3716303698523671
0.9395,0.9287396359657043,-0.3710469667590088
0.9396,0.9289723637992908,-0.3704634172333963
0.9397,0.9292047250173157,-0.36987972150574483
0.9398,0.9294367195278765,-0.3692958798063274
0.9399,0.9296683472392158,-0.3687118923654749
0.9400,0.9298996080597204,-0.3681277594135761
0.9401,0.9301305018979219,-0.3675434811810773
0.9402,0.9303610286624965,-0.3669590578984825
0.9403,0.9305911882622652,-0.36637448979635295
0.9404,0.9308209806061937,-0.36578977710530747
0.9405,0.9310504056033925,-0.3652049200560222
0.9406,0.9312794631631169,-0.3646199188792303
0.9407,0.9315081531947672,-0.36403477380572224
0.9408,0.9317364756078884,-0.36344948506634545
0.9409,0.9319644303121706,-0.36286405289200424
0.9410,0.9321920172174486,-0.36227847751365977
0.9411,0.9324192362337025,-0.36169275916233
0.9412,0.9326460872710572,-0.3611068980690896
0.9413,0.9328725702397829,-0.36052089446506963
0.9414,0.9330986850502947,-0.3599347485814578
0.9415,0.933324431613153,-0.35934846064949816
0.9416,0.9335498098390634,-0.358762030900491
0.9417,0.9337748196388765,-0.3581754595657929
0.9418,0.9339994609235884,-0.35758874687681647
0.9419,0.9342237336043404,-0.3570018930650304
0.9420,0.934447637592419,-0.3564148983619593
0.9421,0.9346711727992563,-0.35582776299918356
0.9422,0.9348943391364295,-0.35524048720833945
0.9423,0.9351171365156614,-0.3546530712211188
0.9424,0.9353395648488204,-0.35406551526926894
0.9425,0.9355616240479201,-0.3534778195845929
0.9426,0.9357833140251198,-0.35288998439894886
0.9427,0.9360046346927244,-0.3523020099442504
0.9428,0.9362255859631844,-0.35171389645246637
0.9429,0.9364461677490957,-0.3511256441556206
0.9430,0.9366663799632002,-0.350537253285792
0.9431,0.9368862225183855,-0.3499487240751144
0.9432,0.9371056953276846,-0.34936005675577647
