temps,x_soleil,y_soleil,x_terre,y_terre,derive_E 
0.1581,0,0,0.5461801959122015,0.8382147684106482,0.0012476124214133707
0.1582,0,0,0.5456538307298449,0.8385580681591249,0.0012484008546079697
0.1583,0,0,0.5451272502203768,0.838901037448229,0.0012491892864607331
0.1584,0,0,0.544600454591613,0.839243676143079,0.0012499777169700604
0.1585,0,0,0.5440734440514537,0.8395859841089249,0.0012507661461348084
0.1586,0,0,0.5435462188078837,0.8399279612111473,0.0012515545739542914
0.1587,0,0,0.5430187790689719,0.8402696073152581,0.0012523430004275948
0.1588,0,0,0.5424911250428717,0.8406109222869002,0.0012531314255527753
0.1589,0,0,0.5419632569378204,0.8409519059918475,0.0012539198493291468
0.1590,0,0,0.5414351749621399,0.8412925582960057,0.0012547082717563663
0.1591,0,0,0.5409068793242355,0.8416328790654112,0.001255496692831805
0.1592,0,0,0.5403783702325969,0.841972868166232,0.0012562851125552338
0.1593,0,0,0.5398496478957974,0.8423125254647674,0.001257073530925967
0.1594,0,0,0.539320712522494,0.8426518508274483,0.001257861947942633
0.1595,0,0,0.5387915643214277,0.8429908441208369,0.0012586503636031737
0.1596,0,0,0.5382622035014228,0.8433295052116271,0.0012594387779077036
0.1597,0,0,0.5377326302713874,0.8436678339666442,0.0012602271908543938
0.1598,0,0,0.5372028448403127,0.8440058302528455,0.001261015602442444
0.1599,0,0,0.5366728474172734,0.8443434939373197,0.0012618040126708252
0.1600,0,0,0.5361426382114275,0.8446808248872872,0.0012625924215379372
0.1601,0,0,0.5356122174320163,0.8450178229701006,0.0012633808290433226
0.1602,0,0,0.5350815852883638,0.8453544880532441,0.001264169235185267
0.1603,0,0,0.5345507419898775,0.8456908200043337,0.0012649576399633125
0.1604,0,0,0.5340196877460475,0.8460268186911176,0.0012657460433762023
0.1605,0,0,0.5334884227664468,0.846362483981476,0.0012665344454217639
0.1606,0,0,0.5329569472607314,0.8466978157434208,0.0012673228461006834
0.1607,0,0,0.5324252614386397,0.8470328138450968,0.001268111245410446
0.1608,0,0,0.5318933655099927,0.8473674781547801,0.0012688996433504799
0.1609,0,0,0.531361259684694,0.8477018085408795,0.001269688039918956
0.1610,0,0,0.5308289441727299,0.8480358048719362,0.0012704764351157602
0.1611,0,0,0.5302964191841685,0.8483694670166233,0.0012712648289398636
0.1612,0,0,0.5297636849291606,0.8487027948437467,0.0012720532213895514
0.1613,0,0,0.529230741617939,0.8490357882222443,0.0012728416124635662
0.1614,0,0,0.5286975894608188,0.8493684470211871,0.001273630002161565
0.1615,0,0,0.5281642286681967,0.8497007711097779,0.0012744183904813758
0.1616,0,0,0.5276306594505517,0.8500327603573528,0.001275206777423113
0.1617,0,0,0.5270968820184444,0.8503644146333799,0.0012759951629846044
0.1618,0,0,0.5265628965825174,0.8506957338074604,0.0012767835471651644
0.1619,0,0,0.5260287033534949,0.8510267177493283,0.0012775719299633068
0.1620,0,0,0.5254943025421825,0.8513573663288501,0.0012783603113788028
0.1621,0,0,0.5249596943594677,0.8516876794160252,0.0012791486914100522
0.1622,0,0,0.5244248790163188,0.8520176568809861,0.001279937070055683
0.1623,0,0,0.5238898567237862,0.852347298593998,0.0012807254473146666
0.1624,0,0,0.523354627693001,0.8526766044254595,0.0012815138231857452
0.1625,0,0,0.5228191921351757,0.8530055742459016,0.0012823021976684618
0.1626,0,0,0.5222835502616039,0.8533342079259891,0.0012830905707609875
0.1627,0,0,0.5217477022836601,0.8536625053365196,0.001283878942462979
0.1628,0,0,0.5212116484127998,0.8539904663484237,0.0012846673127722644
0.1629,0,0,0.5206753888605592,0.8543180908327656,0.0012854556816885008
0.1630,0,0,0.5201389238385555,0.8546453786607426,0.0012862440492102023
0.1631,0,0,0.5196022535584864,0.8549723297036858,0.0012870324153365683
0.1632,0,0,0.5190653782321303,0.8552989438330589,0.0012878207800658844
0.1633,0,0,0.5185282980713458,0.8556252209204599,0.0012886091433986075
0.1634,0,0,0.5179910132880724,0.8559511608376197,0.0012893975053317659
0.1635,0,0,0.5174535240943294,0.8562767634564029,0.0012901858658646733
0.1636,0,0,0.5169158307022168,0.856602028648808,0.0012909742249967583
0.1637,0,0,0.5163779333239146,0.8569269562869668,0.001291762582726306
0.1638,0,0,0.5158398321716826,0.857251546243145,0.0012925509390529736
0.1639,0,0,0.5153015274578611,0.8575757983897421,0.0012933392939745891
0.1640,0,0,0.5147630193948699,0.8578997125992911,0.0012941276474906951
0.1641,0,0,0.5142243081952088,0.8582232887444593,0.0012949159996004918
0.1642,0,0,0.5136853940714574,0.8585465266980477,0.001295704350302264
0.1643,0,0,0.5131462772362748,0.858869426332991,0.0012964926995945258
0.1644,0,0,0.5126069579023997,0.8591919875223584,0.0012972810474767055
0.1645,0,0,0.5120674362826505,0.8595142101393528,0.0012980693939480031
0.1646,0,0,0.5115277125899247,0.8598360940573114,0.0012988577390065893
0.1647,0,0,0.5109877870371992,0.8601576391497056,0.0012996460826516642
0.1648,0,0,0.5104476598375302,0.8604788452901407,0.0013004344248827703
0.1649,0,0,0.509907331204053,0.8607997123523566,0.0013012227656969354
0.1650,0,0,0.509366801349982,0.8611202402102275,0.0013020111050951885
0.1651,0,0,0.5088260704886106,0.8614404287377616,0.0013027994430747857
0.1652,0,0,0.5082851388333111,0.8617602778091018,0.0013035877796352701
0.1653,0,0,0.5077440065975344,0.8620797872985254,0.0013043761147759558
0.1654,0,0,0.5072026739948103,0.8623989570804443,0.0013051644484948991
0.1655,0,0,0.5066611412387474,0.8627177870294048,0.0013059527807911858
0.1656,0,0,0.5061194085430325,0.8630362770200879,0.00130674111166413
0.1657,0,0,0.505577476121431,0.8633544269273092,0.0013075294411119024
0.1658,0,0,0.5050353441877867,0.8636722366260191,0.0013083177691339317
0.1659,0,0,0.5044930129560219,0.8639897059913026,0.0013091060957285028
0.1660,0,0,0.5039504826401366,0.8643068348983798,0.0013098944208951588
0.1661,0,0,0.5034077534542096,0.8646236232226052,0.001310682744632642
0.1662,0,0,0.5028648256123972,0.8649400708394686,0.0013114710669391238
0.1663,0,0,0.5023216993289338,0.8652561776245945,0.0013122593878139176
0.1664,0,0,0.5017783748181317,0.8655719434537426,0.001313047707256338
0.1665,0,0,0.501234852294381,0.8658873682028074,0.0013138360252645557
0.1666,0,0,0.5006911319721497,0.866202451747819,0.0013146243418384568
0.1667,0,0,0.5001472140659828,0.8665171939649419,0.00131541265697564
0.1668,0,0,0.49960309879050363,0.8668315947304763,0.0013162009706756486
0.1669,0,0,0.49905878636041234,0.8671456539208577,0.0013169892829369963
0.1670,0,0,0.4985142769904867,0.8674593714126567,0.0013177775937589973
0.1671,0,0,0.4979695708955818,0.8677727470825791,0.0013185659031400509
0.1672,0,0,0.49742466829062976,0.8680857808074665,0.0013193542110790143
0.1673,0,0,0.4968795693906398,0.8683984724642954,0.001320142517575087
0.1674,0,0,0.4963342744106984,0.8687108219301782,0.0013209308226271262
0.1675,0,0,0.4957887835659686,0.8690228290823628,0.0013217191262341027
0.1676,0,0,0.4952430970716906,0.8693344937982327,0.0013225074283948735
0.1677,0,0,0.4946972151431812,0.8696458159553067,0.001323295729107381
0.1678,0,0,0.49415113799583393,0.8699567954312396,0.001324084028371282
0.1679,0,0,0.49360486584511887,0.8702674321038218,0.0013248723261856622
0.1680,0,0,0.4930583989065826,0.8705777258509797,0.0013256606225485782
0.1681,0,0,0.49251173739584814,0.8708876765507753,0.0013264489174598013
0.1682,0,0,0.4919648815286148,0.8711972840814063,0.0013272372109176167
0.1683,0,0,0.49141783152065815,0.8715065483212068,0.0013280255029208816
0.1684,0,0,0.49087058758783003,0.8718154691486464,0.0013288137934687953
0.1685,0,0,0.49032314994605813,0.872124046442331,0.0013296020825596434
0.1686,0,0,0.48977551881134634,0.8724322800810025,0.001330390370193083
0.1687,0,0,0.48922769439977426,0.8727401699435389,0.0013311786563669418
0.1688,0,0,0.4886796769274975,0.8730477159089544,0.0013319669410815631
0.1689,0,0,0.48813146661074713,0.8733549178563993,0.0013327552243339743
0.1690,0,0,0.4875830636658302,0.8736617756651602,0.00133354350612429
0.1691,0,0,0.48703446830912905,0.8739682892146601,0.0013343317864515957
0.1692,0,0,0.4864856807571016,0.8742744583844582,0.001335120065313605
0.1693,0,0,0.4859367012262811,0.8745802830542501,0.0013359083427097462
0.1694,0,0,0.4853875299332761,0.874885763103868,0.0013366966186388763
0.1695,0,0,0.48483816709477046,0.8751908984132805,0.0013374848930996234
0.1696,0,0,0.484288612927523,0.8754956888625927,0.0013382731660913018
0.1697,0,0,0.48373886764836777,0.8758001343320463,0.0013390614376124254
0.1698,0,0,0.48318893147421355,0.8761042347020197,0.001339849707661622
0.1699,0,0,0.48263880462204417,0.8764079898530279,0.0013406379762386635
0.1700,0,0,0.4820884873089182,0.8767113996657228,0.0013414262433417204
0.1701,0,0,0.48153797975196877,0.8770144640208928,0.0013422145089691925
0.1702,0,0,0.4809872821684038,0.8773171827994632,0.0013430027731209657
0.1703,0,0,0.4804363947755056,0.8776195558824964,0.001343791035794982
0.1704,0,0,0.4798853177906309,0.8779215831511914,0.0013445792969907842
0.1705,0,0,0.479334051431211,0.8782232644868844,0.001345367556707115
0.1706,0,0,0.47878259591475114,0.8785245997710484,0.0013461558149422592
0.1707,0,0,0.47823095145883093,0.8788255888852935,0.0013469440716956458
0.1708,0,0,0.477679118281104,0.8791262317113671,0.0013477323269656743
0.1709,0,0,0.477127096599298,0.8794265281311535,0.0013485205807510867
0.1710,0,0,0.47657488663121444,0.8797264780266745,0.001349308833051655
0.1711,0,0,0.47602248859472884,0.8800260812800887,0.0013500970838653213
0.1712,0,0,0.4754699027077902,0.8803253377736924,0.0013508853331913994
0.1713,0,0,0.4749171291884214,0.880624247389919,0.0013516735810286324
0.1714,0,0,0.47436416825471867,0.8809228100113392,0.0013524618273755337
0.1715,0,0,0.4738110201248519,0.8812210255206615,0.001353250072231189
0.1716,0,0,0.4732576850170642,0.8815188938007315,0.0013540383155949125
0.1717,0,0,0.47270416314967223,0.8818164147345324,0.0013548265574649893
0.1718,0,0,0.4721504547410656,0.8821135882051852,0.0013556147978400475
0.1719,0,0,0.47159656000970723,0.8824104140959481,0.0013564030367194013
0.1720,0,0,0.47104247917413306,0.8827068922902174,0.0013571912741017936
0.1721,0,0,0.47048821245295186,0.8830030226715266,0.0013579795099857377
0.1722,0,0,0.46993376006484544,0.8832988051235475,0.0013587677443706626
0.1723,0,0,0.46937912222856826,0.8835942395300893,0.0013595559772548531
0.1724,0,0,0.46882429916294754,0.8838893257750992,0.001360344208637395
0.1725,0,0,0.46826929108688314,0.8841840637426621,0.0013611324385173734
0.1726,0,0,0.4677140982193474,0.8844784533170011,0.0013619206668933025
0.1727,0,0,0.46715872077938503,0.8847724943824773,0.0013627088937641534
0.1728,0,0,0.4666031589861132,0.8850661868235894,0.001363497119129126
0.1729,0,0,0.46604741305872127,0.8853595305249745,0.0013642853429862768
0.1730,0,0,0.46549148321647077,0.8856525253714078,0.0013650735653350343
0.1731,0,0,0.46493536967869536,0.8859451712478026,0.0013658617861737978
0.1732,0,0,0.4643790726648007,0.8862374680392103,0.0013666500055013102
0.1733,0,0,0.4638225923942643,0.8865294156308208,0.0013674382233172283
0.1734,0,0,0.46326592908663555,0.886821013907962,0.001368226439619609
0.1735,0,0,0.4627090829615355,0.8871122627561002,0.0013690146544083376
0.1736,0,0,0.46215205423865696,0.8874031620608404,0.0013698028676805566
0.1737,0,0,0.46159484313776417,0.8876937117079257,0.001370591079436266
0.1738,0,0,0.46103744987869294,0.8879839115832376,0.0013713792896744364
0.1739,0,0,0.4604798746813505,0.8882737615727965,0.0013721674983930108
0.1740,0,0,0.45992211776571523,0.888563261562761,0.0013729557055915315
0.1741,0,0,0.4593641793518368,0.8888524114394285,0.0013737439112690842
0.1742,0,0,0.4588060596598361,0.8891412110892349,0.001374532115423497
0.1743,0,0,0.4582477589099049,0.889429660398755,0.0013753203180543122
0.1744,0,0,0.45768927732230597,0.8897177592547022,0.0013761085191603872
0.1745,0,0,0.45713061511737296,0.8900055075439286,0.0013768967187402354
0.1746,0,0,0.4565717725155103,0.8902929051534254,0.0013776849167929427
0.1747,0,0,0.456012749737193,0.8905799519703225,0.0013784731133170225
0.1748,0,0,0.45545354700296686,0.8908666478818885,0.0013792613083117894
0.1749,0,0,0.454894164533448,0.8911529927755315,0.0013800495017758715
0.1750,0,0,0.45433460254932306,0.8914389865387982,0.0013808376937082397
0.1751,0,0,0.453774861271349,0.8917246290593743,0.0013816258841071794
0.1752,0,0,0.45321494092035297,0.892009920225085,0.001382414072972005
0.1753,0,0,0.45265484171723236,0.8922948599238941,0.0013832022603012298
0.1754,0,0,0.4520945638829546,0.8925794480439051,0.0013839904460941684
0.1755,0,0,0.4515341076385571,0.8928636844733603,0.001384778630349106
0.1756,0,0,0.45097347320514714,0.8931475691006416,0.001385566813064785
0.1757,0,0,0.4504126608039018,0.8934311018142701,0.0013863549942410912
0.1758,0,0,0.4498516706560679,0.8937142825029061,0.001387143173876081
0.1759,0,0,0.44929050298296186,0.8939971110553495,0.0013879313519682686
0.1760,0,0,0.4487291580059697,0.8942795873605396,0.001388719528516282
0.1761,0,0,0.4481676359465468,0.8945617113075551,0.0013895077035200071
0.1762,0,0,0.44760593702621804,0.8948434827856145,0.0013902958769778432
0.1763,0,0,0.44704406146657744,0.8951249016840755,0.0013910840488886474
0.1764,0,0,0.44648200948928823,0.8954059678924358,0.001391872219251162
0.1765,0,0,0.44591978131608284,0.8956866813003322,0.0013926603880640154
0.1766,0,0,0.4453573771687626,0.8959670417975419,0.0013934485553261787
0.1767,0,0,0.44479479726919785,0.8962470492739815,0.0013942367210368518
0.1768,0,0,0.4442320418393277,0.8965267036197072,0.0013950248851938626
0.1769,0,0,0.44366911110116,0.8968060047249153,0.0013958130477969822
0.1770,0,0,0.44310600527677124,0.8970849524799421,0.0013966012088451822
0.1771,0,0,0.4425427245883066,0.8973635467752635,0.001397389368336519
0.1772,0,0,0.44197926925797965,0.8976417875014956,0.0013981775262703069
0.1773,0,0,0.44141563950807233,0.8979196745493944,0.0013989656826451737
0.1774,0,0,0.44085183556093493,0.8981972078098558,0.0013997538374596339
0.1775,0,0,0.4402878576389859,0.8984743871739161,0.0014005419907132297
0.1776,0,0,0.43972370596471194,0.8987512125327518,0.0014013301424041324
0.1777,0,0,0.43915938076066763,0.8990276837776792,0.0014021182925315415
0.1778,0,0,0.4385948822494756,0.8993038008001549,0.0014029064410937425
0.1779,0,0,0.43803021065382636,0.899579563491776,0.001403694588090621
0.1780,0,0,0.4374653661964781,0.8998549717442798,0.001404482733519548
0.1781,0,0,0.4369003491002567,0.9001300254495438,0.0014052708773808658
0.1782,0,0,0.4363351595880558,0.9004047244995862,0.00140605901967206
0.1783,0,0,0.4357697978828363,0.9006790687865653,0.0014068471603932448
0.1784,0,0,0.4352042642076267,0.9009530582027802,0.0014076352995425912
0.1785,0,0,0.4346385587855227,0.9012266926406701,0.0014084234371180412
0.1786,0,0,0.4340726818396874,0.9014999719928152,0.0014092115731201668
0.1787,0,0,0.43350663359335084,0.901772896151936,0.0014099997075465672
0.1788,0,0,0.43294041426981034,0.9020454650108939,0.001410787840396328
0.1789,0,0,0.43237402409243003,0.9023176784626907,0.00141157597166842
0.1790,0,0,0.431807463284641,0.9025895364004692,0.0014123641013615862
0.1791,0,0,0.43124073206994107,0.9028610387175128,0.0014131522294741114
0.1792,0,0,0.43067383067189485,0.9031321853072457,0.001413940356005653
0.1793,0,0,0.43010675931413356,0.903402976063233,0.001414728480954839
0.1794,0,0,0.42953951822035485,0.9036734108791808,0.0014155166043198404
0.1795,0,0,0.4289721076143229,0.9039434896489361,0.0014163047261000858
0.1796,0,0,0.42840452771986826,0.9042132122664868,0.0014170928462946604
0.1797,0,0,0.4278367787608876,0.9044825786259617,0.0014178809649017356
0.1798,0,0,0.4272688609613439,0.904751588621631,0.0014186690819207393
0.1799,0,0,0.4267007745452662,0.9050202421479057,0.0014194571973494996
0.1800,0,0,0.4261325197367495,0.9052885390993382,0.001420245311187674
0.1801,0,0,0.42556409675995466,0.9055564793706218,0.0014210334234341189
0.1802,0,0,0.42499550583910845,0.9058240628565912,0.0014218215340871196
0.1803,0,0,0.4244267471985033,0.9060912894522225,0.0014226096431457617
0.1804,0,0,0.42385782106249736,0.906358159052633,0.001423397750608902
0.1805,0,0,0.42328872765551423,0.906624671553081,0.0014241858564753975
0.1806,0,0,0.42271946720204295,0.9068908268489668,0.0014249739607441047
0.1807,0,0,0.422150039926638,0.9071566248358318,0.0014257620634130805
0.1808,0,0,0.42158044605391914,0.9074220654093589,0.0014265501644817533
0.1809,0,0,0.42101068580857126,0.9076871484653725,0.0014273382639495515
0.1810,0,0,0.4204407594153444,0.9079518738998386,0.0014281263618140742
0.1811,0,0,0.41987066709905363,0.9082162416088647,0.001428914458075322
0.1812,0,0,0.41930040908457883,0.9084802514887003,0.0014297025527306652
0.1813,0,0,0.4187299855968648,0.9087439034357361,0.0014304906457803324
0.1814,0,0,0.41815939686092113,0.9090071973465047,0.0014312787372222661
0.1815,0,0,0.4175886431018219,0.9092701331176806,0.0014320668270555517
0.1816,0,0,0.4170177245447059,0.90953271064608,0.0014328549152788175
0.1817,0,0,0.41644664141477633,0.9097949298286608,0.0014336430018918348
0.1818,0,0,0.4158753939373008,0.9100567905625231,0.0014344310868920887
0.1819,0,0,0.4153039823376111,0.9103182927449086,0.0014352191702790076
0.1820,0,0,0.4147324068411034,0.9105794362732013,0.0014360072520511052
0.1821,0,0,0.4141606676732379,0.9108402210449268,0.0014367953322074675
0.1822,0,0,0.4135887650595388,0.911100646957753,0.0014375834107469506
0.1823,0,0,0.41301669922559425,0.9113607139094898,0.0014383714876680693
0.1824,0,0,0.4124444703970563,0.9116204217980893,0.0014391595629700226
0.1825,0,0,0.4118720787996406,0.9118797705216458,0.0014399476366514388
0.1826,0,0,0.41129952465912667,0.9121387599783957,0.001440735708710718
0.1827,0,0,0.41072680820135743,0.9123973900667175,0.001441523779147174
0.1828,0,0,0.4101539296522394,0.9126556606851323,0.0014423118479600064
0.1829,0,0,0.40958088923774244,0.9129135717323033,0.0014430999151467006
0.1830,0,0,0.40900768718389974,0.9131711231070361,0.0014438879807070278
0.1831,0,0,0.40843432371680766,0.9134283147082788,0.0014446760446398448
0.1832,0,0,0.4078607990626257,0.9136851464351218,0.0014454641069432082
0.1833,0,0,0.4072871134475764,0.9139416181867981,0.0014462521676162038
0.1834,0,0,0.4067132670979453,0.9141977298626832,0.0014470402266588314
0.1835,0,0,0.40613926024008074,0.9144534813622952,0.0014478282840683471
0.1836,0,0,0.4055650931003938,0.9147088725852947,0.0014486163398440657
0.1837,0,0,0.40499076590535826,0.9149639034314848,0.0014494043939849576
0.1838,0,0,0.40441627888151055,0.9152185738008116,0.0014501924464895373
0.1839,0,0,0.40384163225544945,0.9154728835933638,0.0014509804973570043
0.1840,0,0,0.40326682625383625,0.9157268327093727,0.0014517685465858725
0.1841,0,0,0.4026918611033945,0.9159804210492126,0.001452556594174999
0.1842,0,0,0.40211673703091005,0.9162336485134006,0.0014533446401231258
0.1843,0,0,0.4015414542632308,0.9164865150025966,0.0014541326844288817
0.1844,0,0,0.4009660130272667,0.9167390204176034,0.0014549207270911232
0.1845,0,0,0.4003904135499897,0.9169911646593667,0.0014557087681091646
0.1846,0,0,0.3998146560584336,0.9172429476289754,0.0014564968074815194
0.1847,0,0,0.3992387407796939,0.9174943692276614,0.0014572848452069308
0.1848,0,0,0.39866266794092786,0.9177454293567994,0.0014580728812841406
0.1849,0,0,0.3980864377693543,0.9179961279179074,0.0014588609157117776
0.1850,0,0,0.39751005049225363,0.9182464648126466,0.0014596489484888127
0.1851,0,0,0.39693350633696745,0.9184964399428213,0.0014604369796137598
0.1852,0,0,0.39635680553089886,0.9187460532103789,0.0014612250090865046
0.1853,0,0,0.3957799483015122,0.9189953045174104,0.0014620130369047608
0.1854,0,0,0.3952029348763328,0.9192441937661497,0.001462801063067271
0.1855,0,0,0.39462576548294714,0.9194927208589745,0.0014635890875739207
0.1856,0,0,0.39404844034900266,0.9197408856984053,0.0014643771104224238
0.1857,0,0,0.39347095970220763,0.9199886881871064,0.0014651651316117513
0.1858,0,0,0.39289332377033115,0.9202361282278856,0.0014659531511409887
0.1859,0,0,0.3923155327812029,0.9204832057236938,0.0014667411690085356
0.1860,0,0,0.39173758696271327,0.9207299205776258,0.0014675291852134778
0.1861,0,0,0.3911594865428131,0.9209762726929199,0.0014683171997550144
0.1862,0,0,0.3905812317495136,0.921222261972958,0.0014691052126315455
0.1863,0,0,0.39000282281088633,0.9214678883212654,0.0014698932238413564
0.1864,0,0,0.38942425995506313,0.9217131516415114,0.0014706812333843324
0.1865,0,0,0.38884554341023597,0.9219580518375088,0.001471469241258416
0.1866,0,0,0.38826667340465676,0.9222025888132143,0.0014722572474629215
0.1867,0,0,0.3876876501666375,0.9224467624727282,0.0014730452519956768
0.1868,0,0,0.38710847392454995,0.9226905727202949,0.0014738332548562246
0.1869,0,0,0.3865291449068258,0.9229340194603024,0.0014746212560434217
0.1870,0,0,0.3859496633419562,0.9231771025972828,0.0014754092555562392
0.1871,0,0,0.3853700294584921,0.923419822035912,0.001476197253392734
0.1872,0,0,0.3847902434850438,0.92366217768101,0.0014769852495522197
0.1873,0,0,0.3842103056502812,0.9239041694375407,0.0014777732440338968
0.1874,0,0,0.3836302161829333,0.9241457972106122,0.0014785612368354785
0.1875,0,0,0.38304997531178847,0.9243870609054765,0.0014793492279565076
0.1876,0,0,0.3824695832656942,0.9246279604275298,0.0014801372173954982
0.1877,0,0,0.38188904027355697,0.9248684956823126,0.0014809252051511924
0.1878,0,0,0.38130834656434226,0.9251086665755094,0.0014817131912224476
0.1879,0,0,0.3807275023670744,0.9253484730129491,0.0014825011756088061
0.1880,0,0,0.3801465079108366,0.9255879149006048,0.0014832891583078675
0.1881,0,0,0.37956536342477054,0.9258269921445937,0.0014840771393184887
0.1882,0,0,0.37898406913807664,0.9260657046511779,0.001484865118640441
0.1883,0,0,0.3784026252800138,0.9263040523267633,0.0014856530962716664
0.1884,0,0,0.3778210320798993,0.9265420350779004,0.0014864410722110221
0.1885,0,0,0.3772392897671088,0.9267796528112845,0.001487229046457708
0.1886,0,0,0.3766573985710761,0.9270169054337549,0.001488017019010352
0.1887,0,0,0.37607535872129316,0.9272537928522958,0.001488804989867811
0.1888,0,0,0.37549317044731,0.9274903149740357,0.0014895929590285992
0.1889,0,0,0.37491083397873465,0.9277264717062478,0.0014903809264918016
0.1890,0,0,0.37432834954523286,0.92796226295635,0.0014911688922560468
0.1891,0,0,0.3737457173765283,0.9281976886319049,0.0014919568563199629
0.1892,0,0,0.3731629377024022,0.9284327486406196,0.001492744818682521
0.1893,0,0,0.3725800107526935,0.9286674428903462,0.0014935327793424635
0.1894,0,0,0.37199693675729845,0.9289017712890815,0.001494320738298762
0.1895,0,0,0.3714137159461709,0.9291357337449669,0.0014951086955498156
0.1896,0,0,0.3708303485493219,0.9293693301662891,0.00149589665109471
0.1897,0,0,0.37024683479681975,0.9296025604614793,0.0014966846049319592
0.1898,0,0,0.36966317491878986,0.9298354245391137,0.0014974725570609914
0.1899,0,0,0.36907936914541467,0.9300679223079137,0.0014982605074802063
0.1900,0,0,0.3684954177069336,0.9303000536767454,0.001499048456187546
0.1901,0,0,0.367911320833643,0.9305318185546201,0.0014998364031831254
0.1902,0,0,0.3673270787558957,0.9307632168506941,0.0015006243484645433
0.1903,0,0,0.36674269170410156,0.9309942484742688,0.0015014122920320285
0.1904,0,0,0.3661581599087268,0.931224913334791,0.0015022002338827233
0.1905,0,0,0.3655734836002942,0.9314552113418522,0.001502988174016513
0.1906,0,0,0.3649886630093828,0.9316851424051895,0.0015037761124316832
0.1907,0,0,0.36440369836662817,0.9319147064346851,0.001504564049127548
0.1908,0,0,0.3638185899027219,0.9321439033403665,0.0015053519841023925
0.1909,0,0,0.3632333378484119,0.9323727330324064,0.001506139917355302
0.1910,0,0,0.3626479424345018,0.9326011954211232,0.0015069278488842193
0.1911,0,0,0.3620624038918515,0.9328292904169802,0.0015077157786890299
0.1912,0,0,0.3614767224513765,0.9330570179305865,0.0015085037067685905
0.1913,0,0,0.3608908983440482,0.9332843778726965,0.0015092916331201575
0.1914,0,0,0.36030493180089357,0.93351137015421,0.0015100795577443027
0.1915,0,0,0.3597188230529952,0.9337379946861727,0.0015108674806382826
0.1916,0,0,0.3591325723314911,0.9339642513797755,0.0015116554018023253
0.1917,0,0,0.35854617986757475,0.9341901401463549,0.0015124433212343738
0.1918,0,0,0.35795964589249485,0.9344156608973933,0.0015132312389328272
0.1919,0,0,0.3573729706375553,0.9346408135445184,0.0015140191548976855
0.1920,0,0,0.35678615433411515,0.934865597999504,0.0015148070691263199
0.1921,0,0,0.35619919721358845,0.9350900141742693,0.0015155949816186155
0.1922,0,0,0.35561209950744416,0.9353140619808794,0.001516382892372515
0.1923,0,0,0.3550248614472061,0.9355377413315453,0.0015171708013872183
0.1924,0,0,0.35443748326445274,0.9357610521386237,0.0015179587086621533
0.1925,0,0,0.35384996519081735,0.9359839943146172,0.0015187466141951486
0.1926,0,0,0.35326230745798765,0.9362065677721743,0.0015195345179847175
0.1927,0,0,0.3526745102977058,0.9364287724240894,0.0015203224200304034
0.1928,0,0,0.3520865739417684,0.936650608183303,0.001521110320331177
0.1929,0,0,0.3514984986220263,0.9368720749629017,0.0015218982188849807
0.1930,0,0,0.35091028457038453,0.9370931726761177,0.0015226861156907856
0.1931,0,0,0.3503219320188022,0.9373139012363297,0.0015234740107477917
0.1932,0,0,0.34973344119929245,0.9375342605570623,0.0015242619040545127
0.1933,0,0,0.34914481234392236,0.9377542505519865,0.0015250497956093485
0.1934,0,0,0.34855604568481274,0.9379738711349189,0.0015258376854121844
0.1935,0,0,0.34796714145413815,0.938193122219823,0.0015266255734607342
0.1936,0,0,0.3473780998841268,0.9384120037208081,0.0015274134597539693
0.1937,0,0,0.3467889212070605,0.9386305155521301,0.0015282013442908604
0.1938,0,0,0.3461996056552744,0.9388486576281907,0.0015289892270698075
0.1939,0,0,0.34561015346115703,0.9390664298635385,0.0015297771080904675
0.1940,0,0,0.3450205648571502,0.9392838321728681,0.0015305649873507826
0.1941,0,0,0.3444308400757489,0.9395008644710209,0.00153135286484961
0.1942,0,0,0.3438409793495012,0.9397175266729842,0.001532140740586149
0.1943,0,0,0.3432509829110081,0.9399338186938924,0.0015329286145586852
0.1944,0,0,0.34266085099292354,0.9401497404490258,0.0015337164867663042
0.1945,0,0,0.34207058382795424,0.9403652918538116,0.001534504357207748
0.1946,0,0,0.3414801816488597,0.9405804728238234,0.0015352922258814168
0.1947,0,0,0.34088964468845184,0.9407952832747817,0.0015360800927870816
0.1948,0,0,0.34029897317959534,0.9410097231225534,0.0015368679579223418
0.1949,0,0,0.33970816735520715,0.941223792283152,0.0015376558212861686
0.1950,0,0,0.33911722744825656,0.941437490672738,0.0015384436828775334
0.1951,0,0,0.33852615369176514,0.9416508182076183,0.0015392315426957497
0.1952,0,0,0.33793494631880666,0.941863774804247,0.0015400194007391035
0.1953,0,0,0.33734360556250687,0.9420763603792245,0.001540807257005994
0.1954,0,0,0.33675213165604345,0.9422885748492984,0.0015415951114955064
0.1955,0,0,0.3361605248326461,0.9425004181313631,0.0015423829642066125
0.1956,0,0,0.33556878532559614,0.9427118901424597,0.0015431708151377114
0.1957,0,0,0.3349769133682267,0.9429229907997766,0.001543958664288346
0.1958,0,0,0.33438490919392244,0.9431337200206488,0.0015447465116564586
0.1959,0,0,0.3337927730361195,0.9433440777225585,0.0015455343572413633
0.1960,0,0,0.3332005051283054,0.9435540638231349,0.0015463222010407738
0.1961,0,0,0.3326081057040191,0.9437636782401543,0.0015471100430544617
